epoch,accuracy,f1_score,learning_rate,loss,val_accuracy,val_f1_score,val_loss

0,0.8331219553947449,0.8011757731437683,9.999999747378752e-06,0.5192206501960754,0.8105915784835815,0.7671997547149658,0.5414124727249146,
0,0.833981990814209,0.8020820021629333,9.999999747378752e-06,0.5167930126190186,0.8106681108474731,0.7663597464561462,0.5449982285499573

0,0.8368974328041077,0.8053258061408997,9.999999747378752e-06,0.5105770826339722,0.811892569065094,0.7692843079566956,0.5466270446777344
